start_time,stop_time,start_station_id,start_station_name,end_station_id,end_station_name,user_type,bike_id,gender,age,trip_duration
31-05-18 23:04,31-05-18 23:13,3569,Franklin Ave & St Marks Ave,258,DeKalb Ave & Vanderbilt Ave,Subscriber,29364,male,29,8.12
31-05-18 23:04,31-05-18 23:14,3420,Douglass St & 3 Ave,3386,1 Pl & Clinton St,Subscriber,27975,female,30,9.13
31-05-18 23:04,31-05-18 23:29,3618,27 St & Hunter St,3369,E 82 St & East End Ave,Subscriber,29762,male,33,24.18
31-05-18 23:04,31-05-18 23:07,3226,W 82 St & Central Park West,3360,Amsterdam Ave & W 79 St,Subscriber,33317,male,40,3.23
31-05-18 23:04,31-05-18 23:12,3463,E 16 St & Irving Pl,545,E 23 St & 1 Ave,Subscriber,16925,male,47,7.68
31-05-18 23:04,31-05-18 23:15,275,Washington Ave & Greene Ave,322,Clinton St & Tillary St,Subscriber,28903,male,30,11.43
31-05-18 23:04,31-05-18 23:11,379,W 31 St & 7 Ave,491,E 24 St & Park Ave S,Subscriber,32036,female,24,7.2
31-05-18 23:04,31-05-18 23:12,3409,Bergen St & Smith St,314,Cadman Plaza West & Montague St,Subscriber,30396,male,34,7.67
31-05-18 23:04,31-05-18 23:11,379,W 31 St & 7 Ave,491,E 24 St & Park Ave S,Subscriber,31307,female,25,7.25
31-05-18 23:04,31-05-18 23:18,462,W 22 St & 10 Ave,174,E 25 St & 1 Ave,Subscriber,21516,male,43,13.93
31-05-18 23:04,31-05-18 23:15,442,W 27 St & 7 Ave,2021,W 45 St & 8 Ave,Subscriber,33547,female,32,10.98
31-05-18 23:04,31-05-18 23:20,3370,E 78 St & 2 Ave,3129,Queens Plaza North & Crescent St,Subscriber,27891,male,21,16.8
31-05-18 23:04,31-05-18 23:07,3453,Devoe St & Lorimer St,3454,Leonard St & Maujer St,Subscriber,32763,male,32,3.32
31-05-18 23:04,31-05-18 23:14,3455,Schermerhorn St & 3 Ave,409,DeKalb Ave & Skillman St,Subscriber,17426,male,32,10.35
31-05-18 23:03,31-05-18 23:08,386,Centre St & Worth St,295,Pike St & E Broadway,Subscriber,31198,male,56,4.58
31-05-18 23:03,31-05-18 23:12,3400,E 110 St & Madison Ave,3553,Frederick Douglass Blvd & W 112 St,Subscriber,28730,male,45,8.45
31-05-18 23:03,31-05-18 23:15,477,W 41 St & 8 Ave,254,W 11 St & 6 Ave,Subscriber,31489,male,31,12.22
31-05-18 23:03,31-05-18 23:09,396,Lefferts Pl & Franklin Ave,3055,Greene Ave & Nostrand Ave,Subscriber,25277,female,31,5.83
31-05-18 23:03,31-05-18 23:11,3163,Central Park West & W 68 St,3362,Madison Ave & E 82 St,Subscriber,16383,male,35,7.57
31-05-18 23:03,31-05-18 23:12,3684,W 12 St & W 4 St,3260,Mercer St & Bleecker St,Subscriber,21253,female,29,9.2
31-05-18 23:03,31-05-18 23:12,476,E 31 St & 3 Ave,3463,E 16 St & Irving Pl,Subscriber,30901,female,52,8.85
31-05-18 23:03,31-05-18 23:28,3463,E 16 St & Irving Pl,450,W 49 St & 8 Ave,Subscriber,18936,male,47,24.65
31-05-18 23:03,31-05-18 23:07,3145,E 84 St & Park Ave,3148,E 84 St & 1 Ave,Subscriber,21267,male,31,4.45
31-05-18 23:03,31-05-18 23:23,412,Forsyth St & Canal St,244,Willoughby Ave & Hall St,Subscriber,26951,female,35,19.53
31-05-18 23:03,31-05-18 23:12,3684,W 12 St & W 4 St,3260,Mercer St & Bleecker St,Subscriber,30169,male,38,9.17
31-05-18 23:03,31-05-18 23:07,326,E 11 St & 1 Ave,285,Broadway & E 14 St,Customer,29335,male,43,4.38
31-05-18 23:03,31-05-18 23:29,426,West St & Chambers St,3635,W 36 St & 9 Ave,Subscriber,30229,female,36,26.18
31-05-18 23:03,31-05-18 23:10,469,Broadway & W 53 St,3165,Central Park West & W 72 St,Subscriber,19780,female,48,7.15
31-05-18 23:03,31-05-18 23:32,3435,Grand St & Elizabeth St,3576,Park Pl & Vanderbilt Ave,Subscriber,30527,male,26,29.7
31-05-18 23:03,31-05-18 23:19,473,Rivington St & Chrystie St,325,E 19 St & 3 Ave,Subscriber,33189,male,33,16.75
31-05-18 23:03,31-05-18 23:17,3435,Grand St & Elizabeth St,417,Barclay St & Church St,Customer,32910,female,25,13.83
31-05-18 23:03,31-05-18 23:08,503,E 20 St & Park Ave,487,E 20 St & FDR Drive,Subscriber,21043,male,29,5.57
31-05-18 23:02,31-05-18 23:07,3159,W 67 St & Broadway,499,Broadway & W 60 St,Subscriber,31384,female,65,4.1
31-05-18 23:02,31-05-18 23:04,382,University Pl & E 14 St,483,E 12 St & 3 Ave,Subscriber,26525,male,29,2.02
31-05-18 23:02,31-05-18 23:10,174,E 25 St & 1 Ave,3632,E 12 St & Avenue B,Subscriber,33379,male,29,7.62
31-05-18 23:02,31-05-18 23:04,323,Lawrence St & Willoughby St,239,Willoughby St & Fleet St,Subscriber,32177,male,39,1.98
31-05-18 23:02,31-05-18 23:06,396,Lefferts Pl & Franklin Ave,3562,Classon Ave & St Marks Ave,Subscriber,31900,male,41,4.22
31-05-18 23:02,31-05-18 23:10,236,St Marks Pl & 2 Ave,382,University Pl & E 14 St,Subscriber,29816,male,25,7.8
31-05-18 23:02,31-05-18 23:14,453,W 22 St & 8 Ave,495,W 47 St & 10 Ave,Subscriber,33128,male,25,12.18
31-05-18 23:02,31-05-18 23:08,432,E 7 St & Avenue A,342,Columbia St & Rivington St,Subscriber,27472,female,22,5.77
31-05-18 23:02,31-05-18 23:17,3435,Grand St & Elizabeth St,417,Barclay St & Church St,Customer,32668,male,28,14.68
31-05-18 23:02,31-05-18 23:07,3314,W 95 St & Broadway,3357,W 106 St & Amsterdam Ave,Subscriber,28641,female,49,5.25
31-05-18 23:02,31-05-18 23:06,377,6 Ave & Canal St,3664,North Moore St & Greenwich St,Subscriber,30679,male,48,3.83
31-05-18 23:02,31-05-18 23:07,357,E 11 St & Broadway,251,Mott St & Prince St,Subscriber,29378,male,27,5.08
31-05-18 23:02,31-05-18 23:08,382,University Pl & E 14 St,3632,E 12 St & Avenue B,Subscriber,28481,male,25,5.98
31-05-18 23:02,31-05-18 23:21,389,Broadway & Berry St,3584,Eastern Pkwy & Franklin Ave,Subscriber,32699,female,28,19.72
31-05-18 23:02,31-05-18 23:15,442,W 27 St & 7 Ave,2012,E 27 St & 1 Ave,Subscriber,15879,female,46,13
31-05-18 23:02,31-05-18 23:11,3226,W 82 St & Central Park West,3370,E 78 St & 2 Ave,Subscriber,28349,male,32,8.98
31-05-18 23:02,31-05-18 23:11,2021,W 45 St & 8 Ave,472,E 32 St & Park Ave,Subscriber,17542,male,31,9.42
31-05-18 23:01,31-05-18 23:15,3059,Pulaski St & Marcus Garvey Blvd,3429,Hanson Pl & Ashland Pl,Subscriber,28392,male,33,13.15
31-05-18 23:01,31-05-18 23:09,3263,Cooper Square & Astor Pl,394,E 9 St & Avenue C,Subscriber,18104,female,53,7.93
31-05-18 23:01,31-05-18 23:21,479,9 Ave & W 45 St,453,W 22 St & 8 Ave,Subscriber,25603,male,42,19.77
31-05-18 23:01,31-05-18 23:13,79,Franklin St & W Broadway,312,Allen St & Stanton St,Subscriber,28371,male,31,11.53
31-05-18 23:01,31-05-18 23:13,79,Franklin St & W Broadway,312,Allen St & Stanton St,Subscriber,24899,female,34,11.78
31-05-18 23:01,31-05-18 23:04,336,Sullivan St & Washington Sq,439,E 4 St & 2 Ave,Subscriber,29082,male,22,2.82
31-05-18 23:01,31-05-18 23:11,223,W 13 St & 7 Ave,394,E 9 St & Avenue C,Subscriber,26376,male,27,9.77
31-05-18 23:01,31-05-18 23:44,3295,Central Park W & W 96 St,3143,5 Ave & E 78 St,Subscriber,31218,female,62,42.5
31-05-18 23:01,31-05-18 23:16,379,W 31 St & 7 Ave,150,E 2 St & Avenue C,Subscriber,33351,male,57,14.58
31-05-18 23:01,31-05-18 23:16,518,E 39 St & 2 Ave,312,Allen St & Stanton St,Subscriber,32175,male,48,14.87
31-05-18 23:01,31-05-18 23:22,410,Suffolk St & Stanton St,3085,Roebling St & N 4 St,Subscriber,32843,male,40,21.22
31-05-18 23:01,31-05-18 23:13,474,5 Ave & E 29 St,326,E 11 St & 1 Ave,Subscriber,28548,male,28,12.03
31-05-18 23:01,31-05-18 23:14,3076,Scholes St & Manhattan Ave,3060,Willoughby Ave & Tompkins Ave,Subscriber,32198,male,30,12.93
31-05-18 23:01,31-05-18 23:07,3244,University Pl & E 8 St,257,Lispenard St & Broadway,Subscriber,33033,male,19,5.98
31-05-18 23:01,31-05-18 23:14,391,Clark St & Henry St,295,Pike St & E Broadway,Subscriber,32709,male,48,13.85
31-05-18 23:01,31-05-18 23:20,465,Broadway & W 41 St,412,Forsyth St & Canal St,Subscriber,32773,male,29,19.68
31-05-18 23:00,31-05-18 23:18,325,E 19 St & 3 Ave,3461,Murray St & Greenwich St,Subscriber,18213,male,26,17.87
31-05-18 23:00,31-05-18 23:06,3244,University Pl & E 8 St,257,Lispenard St & Broadway,Subscriber,25837,male,19,6.17
31-05-18 23:00,31-05-18 23:13,3618,27 St & Hunter St,3243,E 58 St & 1 Ave,Subscriber,27928,male,37,12.38
31-05-18 23:00,31-05-18 23:03,2003,1 Ave & E 18 St,325,E 19 St & 3 Ave,Subscriber,15644,female,27,2.67
31-05-18 23:00,31-05-18 23:05,238,Bank St & Washington St,328,Watts St & Greenwich St,Subscriber,28279,male,19,5.43
31-05-18 23:00,31-05-18 23:06,377,6 Ave & Canal St,3664,North Moore St & Greenwich St,Subscriber,20906,female,61,5.6
31-05-18 23:00,31-05-18 23:05,377,6 Ave & Canal St,3664,North Moore St & Greenwich St,Subscriber,16709,male,62,5.42
31-05-18 23:00,31-05-18 23:12,3589,Broadway & 12 St,3595,35 St & Broadway,Subscriber,26692,male,18,11.77
31-05-18 23:00,31-05-18 23:07,3244,University Pl & E 8 St,257,Lispenard St & Broadway,Subscriber,32378,male,57,6.7
31-05-18 23:00,31-05-18 23:07,3509,Lenox Ave & W 115 St,3508,St Nicholas Ave & Manhattan Ave,Subscriber,29146,male,26,7.77
31-05-18 23:00,31-05-18 23:18,504,1 Ave & E 16 St,3141,1 Ave & E 68 St,Subscriber,27194,male,26,17.98
31-05-18 22:59,31-05-18 23:11,465,Broadway & W 41 St,285,Broadway & E 14 St,Subscriber,25130,male,35,11.73
31-05-18 22:59,31-05-18 23:06,497,E 17 St & Broadway,2003,1 Ave & E 18 St,Subscriber,26556,male,37,6.43
31-05-18 22:59,31-05-18 23:12,3431,E 35 St & 3 Ave,173,Broadway & W 49 St,Subscriber,25143,male,30,12.35
31-05-18 22:59,31-05-18 23:03,507,E 25 St & 2 Ave,297,E 15 St & 3 Ave,Subscriber,18502,male,27,3.58
31-05-18 22:59,31-05-18 23:06,174,E 25 St & 1 Ave,297,E 15 St & 3 Ave,Subscriber,32660,male,27,6.23
31-05-18 22:59,31-05-18 23:07,436,Hancock St & Bedford Ave,3044,Albany Ave & Fulton St,Subscriber,31978,male,25,7.2
31-05-18 22:59,31-05-18 23:16,79,Franklin St & W Broadway,301,E 2 St & Avenue B,Subscriber,33455,male,28,17.07
31-05-18 22:59,31-05-18 23:09,491,E 24 St & Park Ave S,501,FDR Drive & E 35 St,Subscriber,30827,male,25,9.32
31-05-18 22:59,31-05-18 23:03,540,Lexington Ave & E 29 St,325,E 19 St & 3 Ave,Subscriber,29116,male,64,3.68
31-05-18 22:59,31-05-18 23:07,326,E 11 St & 1 Ave,3474,6 Ave & Spring St,Subscriber,32102,male,20,8.37
31-05-18 22:59,31-05-18 23:12,3431,E 35 St & 3 Ave,173,Broadway & W 49 St,Subscriber,27047,female,33,12.83
31-05-18 22:59,31-05-18 23:05,426,West St & Chambers St,363,West Thames St,Subscriber,16462,male,46,6.33
31-05-18 22:59,31-05-18 23:11,3134,3 Ave & E 62 St,477,W 41 St & 8 Ave,Subscriber,31054,male,28,11.85
31-05-18 22:59,31-05-18 23:00,3165,Central Park West & W 72 St,3163,Central Park West & W 68 St,Subscriber,32592,male,59,1.48
31-05-18 22:59,31-05-18 23:14,474,5 Ave & E 29 St,483,E 12 St & 3 Ave,Customer,32234,male,50,15.43
31-05-18 22:59,31-05-18 23:01,433,E 13 St & Avenue A,504,1 Ave & E 16 St,Subscriber,15188,male,51,2.25
31-05-18 22:59,31-05-18 23:12,497,E 17 St & Broadway,519,Pershing Square North,Subscriber,20587,female,57,13.27
31-05-18 22:59,31-05-18 23:27,3671,E 81 St & 2 Ave,237,E 11 St & 2 Ave,Subscriber,24940,female,25,27.93
31-05-18 22:59,31-05-18 23:15,3373,3 St & 3 Ave,406,Hicks St & Montague St,Subscriber,16767,female,30,16.38
31-05-18 22:59,31-05-18 23:12,497,E 17 St & Broadway,519,Pershing Square North,Subscriber,25581,male,60,13.5
31-05-18 22:59,31-05-18 23:20,3243,E 58 St & 1 Ave,3632,E 12 St & Avenue B,Subscriber,27441,female,29,21.37
31-05-18 22:59,31-05-18 23:04,79,Franklin St & W Broadway,3467,W Broadway & Spring Street,Subscriber,29868,male,26,5.42
31-05-18 22:59,31-05-18 23:02,353,S Portland Ave & Hanson Pl,3537,Carlton Ave & Dean St,Subscriber,29373,male,40,3.83
31-05-18 22:58,31-05-18 23:14,499,Broadway & W 60 St,3258,W 27 St & 10 Ave,Subscriber,30443,male,49,15.72
31-05-18 22:58,31-05-18 23:21,508,W 46 St & 11 Ave,3002,South End Ave & Liberty St,Subscriber,32992,male,32,22.1
31-05-18 22:58,31-05-18 23:16,3162,W 78 St & Broadway,509,9 Ave & W 22 St,Subscriber,30130,male,38,17.73
31-05-18 22:58,31-05-18 23:13,79,Franklin St & W Broadway,439,E 4 St & 2 Ave,Subscriber,28299,male,26,14.4
31-05-18 22:58,31-05-18 23:44,293,Lafayette St & E 8 St,545,E 23 St & 1 Ave,Subscriber,29863,female,20,46.33
31-05-18 22:58,31-05-18 23:04,3326,Clinton St & Centre St,3393,Richards St & Delavan St,Subscriber,32097,male,32,5.53
31-05-18 22:58,31-05-18 23:09,3107,Bedford Ave & Nassau Ave,3074,Montrose Ave & Bushwick Ave,Subscriber,16705,male,42,10.63
31-05-18 22:58,31-05-18 23:08,432,E 7 St & Avenue A,501,FDR Drive & E 35 St,Subscriber,33001,male,24,10.42
31-05-18 22:58,31-05-18 23:14,3603,31 Ave & 30 St,3121,Jackson Ave & 46 Rd,Customer,17341,male,31,15.88
31-05-18 22:58,31-05-18 23:02,376,John St & William St,279,Peck Slip & Front St,Subscriber,32503,male,26,3.72
31-05-18 22:58,31-05-18 23:15,446,W 24 St & 7 Ave,349,Rivington St & Ridge St,Subscriber,26119,female,45,17.18
31-05-18 22:58,31-05-18 23:08,3258,W 27 St & 10 Ave,477,W 41 St & 8 Ave,Subscriber,20128,male,28,9.72
31-05-18 22:58,31-05-18 23:28,461,E 20 St & 2 Ave,2009,Catherine St & Monroe St,Subscriber,27825,female,36,29.9
31-05-18 22:58,31-05-18 23:06,3085,Roebling St & N 4 St,3094,Graham Ave & Withers St,Subscriber,32422,female,25,7.75
31-05-18 22:58,31-05-18 22:59,3328,W 100 St & Manhattan Ave,3341,Central Park West & W 102 St,Subscriber,33461,male,33,1.15
31-05-18 22:58,31-05-18 23:20,530,11 Ave & W 59 St,3263,Cooper Square & Astor Pl,Subscriber,28382,female,30,22.52
31-05-18 22:58,31-05-18 23:09,3491,E 118 St & 1 Ave,3508,St Nicholas Ave & Manhattan Ave,Subscriber,30235,male,39,11.43
31-05-18 22:57,31-05-18 23:09,3447,E 71 St & 1 Ave,456,E 53 St & Madison Ave,Subscriber,30711,male,28,11.05
31-05-18 22:57,31-05-18 23:00,3244,University Pl & E 8 St,382,University Pl & E 14 St,Subscriber,28481,male,40,2.32
31-05-18 22:57,31-05-18 23:03,3637,Fulton St & Waverly Ave,353,S Portland Ave & Hanson Pl,Subscriber,18297,male,42,5.77
31-05-18 22:57,31-05-18 23:06,3085,Roebling St & N 4 St,3094,Graham Ave & Withers St,Subscriber,30964,male,28,8.17
31-05-18 22:57,31-05-18 23:05,3612,30 Ave & 21 St,3646,35 Ave & 10 St,Subscriber,18978,female,32,7.57
31-05-18 22:57,31-05-18 23:07,3318,2 Ave & E 96 St,3506,Lexington Ave & E 120 St,Subscriber,32330,female,34,9.52
31-05-18 22:57,31-05-18 23:14,3603,31 Ave & 30 St,3121,Jackson Ave & 46 Rd,Customer,33364,female,30,16.37
31-05-18 22:57,31-05-18 23:26,499,Broadway & W 60 St,285,Broadway & E 14 St,Subscriber,16500,male,57,28.77
31-05-18 22:57,31-05-18 23:02,174,E 25 St & 1 Ave,487,E 20 St & FDR Drive,Subscriber,26962,male,41,4.57
31-05-18 22:57,31-05-18 23:08,3662,31 Ave & Steinway St,3525,23 Ave & 27 St,Subscriber,27938,male,24,10.55
31-05-18 22:57,31-05-18 23:01,526,E 33 St & 5 Ave,528,2 Ave & E 31 St,Subscriber,25434,female,27,4.23
31-05-18 22:57,31-05-18 23:02,3102,Driggs Ave & Lorimer St,3093,N 6 St & Bedford Ave,Subscriber,30760,female,27,5.02
31-05-18 22:57,31-05-18 23:09,328,Watts St & Greenwich St,3461,Murray St & Greenwich St,Subscriber,32493,male,31,11.97
31-05-18 22:57,31-05-18 23:02,3102,Driggs Ave & Lorimer St,3093,N 6 St & Bedford Ave,Subscriber,31470,male,28,4.87
31-05-18 22:57,01-06-18 08:17,476,E 31 St & 3 Ave,297,E 15 St & 3 Ave,Subscriber,20117,male,23,560.17
31-05-18 22:57,31-05-18 23:11,3042,Fulton St & Utica Ave,409,DeKalb Ave & Skillman St,Subscriber,29813,male,30,14.03
31-05-18 22:57,31-05-18 23:11,498,Broadway & W 32 St,3136,5 Ave & E 63 St,Subscriber,31105,male,34,14.28
31-05-18 22:57,31-05-18 23:20,312,Allen St & Stanton St,450,W 49 St & 8 Ave,Subscriber,20535,male,34,22.73
31-05-18 22:57,31-05-18 22:58,268,Howard St & Centre St,257,Lispenard St & Broadway,Subscriber,25212,male,30,1.83
31-05-18 22:57,31-05-18 23:01,347,Greenwich St & W Houston St,3686,Gansevoort St & Hudson St,Subscriber,31515,male,33,4.73
31-05-18 22:57,31-05-18 23:09,297,E 15 St & 3 Ave,151,Cleveland Pl & Spring St,Subscriber,32721,male,27,12.55
31-05-18 22:57,31-05-18 23:38,482,W 15 St & 7 Ave,258,DeKalb Ave & Vanderbilt Ave,Subscriber,31951,male,51,41.52
31-05-18 22:56,31-05-18 23:10,482,W 15 St & 7 Ave,529,W 42 St & 8 Ave,Subscriber,14865,male,23,13.63
31-05-18 22:56,31-05-18 23:03,536,1 Ave & E 30 St,504,1 Ave & E 16 St,Subscriber,33400,male,40,6.88
31-05-18 22:56,31-05-18 23:07,3260,Mercer St & Bleecker St,545,E 23 St & 1 Ave,Subscriber,32573,male,22,10.73
31-05-18 22:56,31-05-18 23:09,3562,Classon Ave & St Marks Ave,3419,Douglass St & 4 Ave,Subscriber,19081,male,36,12.73
31-05-18 22:56,31-05-18 23:00,3508,St Nicholas Ave & Manhattan Ave,3534,Frederick Douglass Blvd & W 117 St,Subscriber,16278,female,49,3.75
31-05-18 22:56,31-05-18 23:14,439,E 4 St & 2 Ave,264,Maiden Ln & Pearl St,Subscriber,26946,male,28,18.12
31-05-18 22:56,31-05-18 23:22,532,S 5 Pl & S 5 St,3042,Fulton St & Utica Ave,Subscriber,16632,male,28,26
31-05-18 22:56,31-05-18 23:03,442,W 27 St & 7 Ave,491,E 24 St & Park Ave S,Subscriber,29398,male,55,6.75
31-05-18 22:56,31-05-18 23:11,3463,E 16 St & Irving Pl,455,1 Ave & E 44 St,Subscriber,19556,male,18,14.73
31-05-18 22:56,31-05-18 23:00,327,Vesey Pl & River Terrace,426,West St & Chambers St,Subscriber,29139,female,36,3.83
31-05-18 22:56,31-05-18 22:59,3628,Lenox Ave & W 117 St,3501,E 118 St & Madison Ave,Subscriber,14945,male,43,2.37
31-05-18 22:56,31-05-18 23:00,336,Sullivan St & Washington Sq,382,University Pl & E 14 St,Subscriber,26525,male,24,3.57
31-05-18 22:56,31-05-18 23:04,347,Greenwich St & W Houston St,426,West St & Chambers St,Subscriber,16215,male,32,7.48
31-05-18 22:56,31-05-18 23:04,3617,28 Ave & 35 St,3525,23 Ave & 27 St,Subscriber,14972,male,50,8.38
31-05-18 22:56,31-05-18 23:23,494,W 26 St & 8 Ave,304,Broadway & Battery Pl,Subscriber,15907,male,49,27.32
31-05-18 22:56,31-05-18 23:20,2010,Grand St & Greene St,3668,Leonard St & Nassau Ave,Subscriber,17645,male,29,24.03
31-05-18 22:56,31-05-18 22:59,3656,E 2 St & Avenue A,445,E 10 St & Avenue A,Subscriber,32525,male,32,3.38
31-05-18 22:56,31-05-18 23:16,3284,E 88 St & Park Ave,479,9 Ave & W 45 St,Subscriber,30063,male,38,20.35
31-05-18 22:56,31-05-18 23:04,3463,E 16 St & Irving Pl,482,W 15 St & 7 Ave,Subscriber,28490,female,63,7.8
31-05-18 22:56,31-05-18 23:13,2003,1 Ave & E 18 St,151,Cleveland Pl & Spring St,Subscriber,32025,male,25,17.42
31-05-18 22:56,31-05-18 23:01,495,W 47 St & 10 Ave,500,Broadway & W 51 St,Subscriber,17666,male,50,5.2
